user_id,active_days,avg_daily_behavior,last_active_time,behavior_span_days,activity_level
6230291,24,46.54,2025-12-18 22:00:00,28.33,Medium
6235300,19,17.32,2025-12-17 19:00:00,27.75,Medium
6236717,12,32.92,2025-12-13 04:00:00,24.29,Medium
6243406,16,18.0,2025-12-18 20:00:00,26.38,Medium
6247427,20,39.9,2025-12-18 19:00:00,29.71,Medium
6274948,13,29.77,2025-12-17 21:00:00,29.12,Medium
6287853,2,22.0,2025-12-18 09:00:00,0.58,Low
6303684,25,34.88,2025-12-17 20:00:00,29.0,Medium
6317562,24,53.62,2025-12-15 11:00:00,27.46,Medium
6336158,3,77.0,2025-12-17 18:00:00,2.58,Low
6336487,29,59.48,2025-12-18 19:00:00,30.42,Medium
6345483,30,299.43,2025-12-18 13:00:00,30.5,High
6346697,17,32.18,2025-12-18 23:00:00,27.58,Medium
6347508,23,23.35,2025-12-18 21:00:00,29.17,Medium
6371563,15,44.8,2025-12-14 11:00:00,25.08,Medium
6375695,25,32.68,2025-12-17 23:00:00,29.58,Medium
6392284,6,4.5,2025-12-05 12:00:00,14.96,Low
6419226,14,14.14,2025-12-18 00:00:00,29.21,Low
6435793,28,91.07,2025-12-18 02:00:00,28.29,High
6437749,18,87.61,2025-12-18 09:00:00,28.79,Medium
6438366,11,7.18,2025-12-07 18:00:00,17.92,Low
6442389,18,34.67,2025-12-18 22:00:00,20.08,Medium
6443596,26,101.54,2025-12-17 22:00:00,29.5,High
6452476,29,81.45,2025-12-18 23:00:00,30.5,High
6478780,29,61.59,2025-12-18 21:00:00,30.5,Medium
6500341,17,29.41,2025-12-18 15:00:00,29.54,Medium
6504113,27,70.26,2025-12-18 17:00:00,30.08,High
6516360,28,29.96,2025-12-18 13:00:00,30.29,Medium
6516985,12,30.42,2025-12-17 11:00:00,16.58,Medium
6556740,18,64.89,2025-12-18 20:00:00,30.46,Medium
6566040,12,12.58,2025-12-18 21:00:00,29.46,Low
6582864,22,32.73,2025-12-18 09:00:00,30.08,Medium
6596569,14,38.36,2025-12-17 18:00:00,29.12,Medium
6598755,15,12.2,2025-12-12 15:00:00,24.29,Low
6640205,19,27.37,2025-12-18 22:00:00,30.54,Medium
6643814,14,28.86,2025-12-18 12:00:00,27.71,Medium
6685234,24,54.96,2025-12-18 18:00:00,30.25,Medium
6722083,17,57.88,2025-12-18 12:00:00,27.71,Medium
6723204,9,25.22,2025-12-16 17:00:00,28.25,Low
6734365,16,16.38,2025-12-17 14:00:00,27.75,Medium
6769671,11,9.09,2025-12-12 14:00:00,23.17,Low
6776778,23,34.57,2025-12-17 23:00:00,29.08,Medium
6799716,13,24.31,2025-12-18 17:00:00,28.83,Medium
6812814,14,19.93,2025-12-15 07:00:00,17.54,Medium
6814789,31,103.81,2025-12-18 21:00:00,30.29,High
6847334,16,34.12,2025-12-17 16:00:00,29.25,Medium
6861624,27,61.96,2025-12-18 22:00:00,30.71,Medium
6884739,25,24.96,2025-12-18 11:00:00,29.79,Medium
6926678,31,71.61,2025-12-18 21:00:00,30.54,High
6931133,17,14.82,2025-12-17 21:00:00,29.42,Low
6957110,1,13.0,2025-12-14 22:00:00,0.0,Low
6966107,25,14.04,2025-12-18 12:00:00,30.04,Medium
6997005,26,57.73,2025-12-18 09:00:00,29.62,Medium
7011544,26,39.0,2025-12-18 22:00:00,30.42,Medium
7012275,10,9.4,2025-12-14 06:00:00,14.38,Low
7018172,7,16.14,2025-12-17 11:00:00,20.58,Low
7030262,20,59.5,2025-12-16 21:00:00,28.29,Medium
7033860,15,18.53,2025-12-17 01:00:00,27.33,Medium
7053874,8,56.38,2025-12-17 00:00:00,7.33,Medium
7055673,25,71.36,2025-12-18 22:00:00,24.08,Medium
7072231,29,37.52,2025-12-18 22:00:00,30.42,Medium
7089989,10,5.7,2025-12-15 13:00:00,17.83,Low
7094594,29,56.24,2025-12-18 18:00:00,30.0,Medium
7121453,24,24.83,2025-12-18 07:00:00,29.42,Medium
7129140,28,13.18,2025-12-18 13:00:00,29.96,Medium
7138866,24,68.0,2025-12-18 16:00:00,30.67,Medium
7144740,30,88.87,2025-12-18 21:00:00,30.54,High
7175674,27,39.33,2025-12-18 20:00:00,30.04,Medium
7196391,23,50.65,2025-12-18 09:00:00,30.0,Medium
7197108,23,79.17,2025-12-17 22:00:00,28.0,Medium
7202772,28,50.29,2025-12-17 23:00:00,29.04,Medium
7207480,26,55.08,2025-12-18 21:00:00,30.04,Medium
7223825,22,23.82,2025-12-18 23:00:00,30.96,Medium
7226947,29,56.52,2025-12-18 19:00:00,29.96,Medium
7234861,31,566.9,2025-12-18 19:00:00,30.79,High
7248646,20,54.85,2025-12-18 20:00:00,30.38,Medium
7254306,27,33.63,2025-12-18 17:00:00,30.17,Medium
7267531,25,36.96,2025-12-17 18:00:00,29.17,Medium
7277182,18,48.06,2025-12-18 15:00:00,29.62,Medium
7288446,17,15.18,2025-12-18 01:00:00,28.79,Medium
7295557,31,98.1,2025-12-18 21:00:00,30.46,High
7341876,27,50.22,2025-12-18 15:00:00,29.46,Medium
7363107,19,16.47,2025-12-16 13:00:00,28.0,Medium
7365270,22,13.59,2025-12-18 17:00:00,29.92,Medium
7366396,31,45.16,2025-12-18 21:00:00,30.29,Medium
7391440,23,34.04,2025-12-18 17:00:00,30.04,Medium
7397337,28,123.39,2025-12-18 23:00:00,30.0,High
7409910,1,10.0,2025-11-18 20:00:00,0.5,Low
7427667,5,40.0,2025-12-16 23:00:00,28.79,Low
7434912,23,25.78,2025-12-18 14:00:00,30.17,Medium
7436994,28,42.86,2025-12-18 19:00:00,30.42,Medium
7446574,18,45.67,2025-12-18 20:00:00,30.33,Medium
7470488,28,31.57,2025-12-18 18:00:00,30.33,Medium
7507359,16,11.44,2025-12-16 22:00:00,28.42,Low
7538685,18,17.22,2025-12-18 19:00:00,30.04,Medium
7554598,24,15.04,2025-12-16 20:00:00,28.54,Medium
7560153,21,28.67,2025-12-17 12:00:00,29.0,Medium
7572838,8,22.0,2025-12-17 22:00:00,26.75,Low
7585996,30,135.93,2025-12-18 16:00:00,29.12,High
7604354,13,18.0,2025-12-16 23:00:00,22.0,Low
7606334,18,16.22,2025-12-17 12:00:00,26.67,Medium
7610653,25,24.4,2025-12-18 23:00:00,30.33,Medium
7612152,23,107.09,2025-12-18 22:00:00,27.21,High
7623264,25,16.72,2025-12-18 22:00:00,30.46,Medium
7630304,29,104.38,2025-12-18 22:00:00,30.46,High
7646195,17,27.29,2025-12-16 14:00:00,28.12,Medium
7647261,12,24.83,2025-12-18 19:00:00,28.96,Medium
7679270,26,33.5,2025-12-18 21:00:00,30.5,Medium
7713477,27,32.59,2025-12-18 21:00:00,30.42,Medium
7723951,15,41.6,2025-12-18 22:00:00,29.92,Medium
7733967,17,12.12,2025-12-15 22:00:00,27.08,Low
7761295,23,103.48,2025-12-17 23:00:00,29.38,High
7766678,27,44.41,2025-12-18 21:00:00,30.08,Medium
7774023,30,98.87,2025-12-18 14:00:00,30.17,High
7780072,21,28.81,2025-12-15 19:00:00,27.79,Medium
7788241,27,39.85,2025-12-18 20:00:00,30.29,Medium
7799018,25,56.32,2025-12-18 12:00:00,30.5,Medium
7829997,14,33.64,2025-12-16 19:00:00,27.71,Medium
7843229,15,65.47,2025-12-18 08:00:00,14.71,Medium
7853740,31,58.81,2025-12-18 15:00:00,29.96,Medium
7874812,29,11.45,2025-12-18 10:00:00,28.67,Medium
7881635,29,61.03,2025-12-18 11:00:00,30.17,Medium
7892881,30,64.83,2025-12-18 16:00:00,29.88,High
7915670,17,37.59,2025-12-18 12:00:00,30.21,Medium
7956207,30,53.4,2025-12-18 23:00:00,30.96,Medium
7959667,18,24.0,2025-12-15 20:00:00,27.38,Medium
7970200,7,20.14,2025-12-12 18:00:00,23.29,Low
8009008,27,37.63,2025-12-17 11:00:00,29.12,Medium
8034995,21,18.24,2025-12-17 08:00:00,29.0,Medium
8045744,26,94.88,2025-12-18 20:00:00,30.79,High
8052951,19,56.21,2025-12-18 14:00:00,27.12,Medium
8085465,5,27.8,2025-12-15 01:00:00,19.46,Low
8119848,25,48.32,2025-12-18 13:00:00,30.17,Medium
8197937,29,110.48,2025-12-18 14:00:00,30.58,High
8205078,28,128.5,2025-12-18 21:00:00,30.17,High
8213864,30,99.33,2025-12-18 23:00:00,30.62,High
8217647,31,71.97,2025-12-18 23:00:00,30.71,High
8231529,25,51.52,2025-12-18 21:00:00,29.38,Medium
8240912,28,60.54,2025-12-18 16:00:00,30.67,Medium
8249269,30,123.93,2025-12-18 21:00:00,30.42,High
8311653,20,19.9,2025-12-18 21:00:00,28.12,Medium
8319301,9,8.0,2025-12-17 08:00:00,25.5,Low
8325510,29,236.17,2025-12-18 23:00:00,30.58,High
8337357,29,27.72,2025-12-18 23:00:00,29.96,Medium
8350359,25,114.12,2025-12-18 21:00:00,29.33,High
8354126,23,226.43,2025-12-18 19:00:00,25.83,High
8359310,31,33.65,2025-12-18 17:00:00,30.04,Medium
8362294,13,15.77,2025-12-14 23:00:00,26.58,Low
8370322,31,42.97,2025-12-18 10:00:00,29.96,Medium
8376762,1,20.0,2025-12-11 22:00:00,0.04,Low
8382449,31,85.84,2025-12-18 17:00:00,30.42,High
8388321,15,21.33,2025-12-18 21:00:00,24.04,Medium
8397935,22,43.77,2025-12-18 22:00:00,23.58,Medium
8400761,1,16.0,2025-11-22 21:00:00,0.0,Low
8406569,21,40.62,2025-12-17 16:00:00,24.88,Medium
8413012,7,19.29,2025-12-18 16:00:00,26.08,Low
8427578,16,10.56,2025-12-18 20:00:00,30.04,Low
8439431,18,49.89,2025-12-17 21:00:00,29.42,Medium
8440456,31,142.77,2025-12-18 18:00:00,30.17,High
8443684,29,117.69,2025-12-18 23:00:00,30.96,High
8445368,20,23.15,2025-12-18 22:00:00,30.0,Medium
8446375,8,14.75,2025-12-13 12:00:00,20.5,Low
8452470,21,22.57,2025-12-18 18:00:00,30.12,Medium
8455780,19,32.58,2025-12-17 18:00:00,29.25,Medium
8499333,19,77.0,2025-12-17 10:00:00,25.62,Medium
8499885,29,32.72,2025-12-18 09:00:00,29.92,Medium
8509077,2,19.0,2025-12-03 17:00:00,6.04,Low
8544418,8,33.0,2025-12-12 11:00:00,19.62,Medium
8581353,30,30.13,2025-12-18 21:00:00,30.58,Medium
8596951,31,174.65,2025-12-18 23:00:00,30.96,High
8679255,28,69.32,2025-12-17 00:00:00,29.0,High
8686191,25,77.44,2025-12-17 14:00:00,25.88,High
8688021,14,34.43,2025-12-17 14:00:00,28.88,Medium
8692489,12,17.67,2025-12-17 08:00:00,27.75,Low
8695857,30,70.93,2025-12-18 22:00:00,30.67,High
8702919,31,113.39,2025-12-18 21:00:00,30.54,High
8747297,15,6.47,2025-12-18 20:00:00,30.5,Low
8750098,17,20.29,2025-12-18 15:00:00,30.12,Medium
8764314,19,31.26,2025-12-17 22:00:00,27.29,Medium
8784082,17,19.18,2025-12-18 22:00:00,30.04,Medium
8785103,9,6.89,2025-12-14 11:00:00,22.62,Low
8801409,30,75.13,2025-12-18 09:00:00,29.62,High
8820897,25,43.0,2025-12-18 14:00:00,30.08,Medium
8823134,13,17.15,2025-12-18 23:00:00,29.42,Low
8832025,17,37.12,2025-12-18 19:00:00,27.46,Medium
8847877,30,69.63,2025-12-18 22:00:00,30.62,High
8856141,23,17.52,2025-12-18 10:00:00,29.62,Medium
8863153,6,25.83,2025-12-18 23:00:00,18.08,Low
8886191,29,225.31,2025-12-18 13:00:00,29.58,High
8909639,16,21.19,2025-12-16 19:00:00,28.42,Medium
8913893,24,71.62,2025-12-18 20:00:00,28.38,Medium
8915107,31,88.19,2025-12-18 23:00:00,30.96,High
8917150,25,141.4,2025-12-18 21:00:00,30.54,High
8971089,8,21.25,2025-12-09 10:00:00,19.62,Low
8973625,16,48.06,2025-12-18 13:00:00,29.12,Medium
8977686,21,36.0,2025-12-17 21:00:00,29.38,Medium
9032548,25,21.0,2025-12-16 22:00:00,28.54,Medium
9056309,18,49.78,2025-12-18 22:00:00,29.08,Medium
9065398,15,14.47,2025-12-15 20:00:00,27.46,Low
9087115,15,23.07,2025-12-16 12:00:00,27.62,Medium
9090200,24,50.38,2025-12-18 15:00:00,30.25,Medium
9092898,26,37.15,2025-12-18 11:00:00,29.04,Medium
9138659,22,84.27,2025-12-18 16:00:00,30.0,Medium
9144935,18,27.61,2025-12-18 21:00:00,30.46,Medium
9149930,19,81.68,2025-12-18 00:00:00,28.29,Medium
9150141,13,9.23,2025-12-15 15:00:00,27.04,Low
9163753,10,16.7,2025-12-17 22:00:00,28.71,Low
9171135,26,31.23,2025-12-18 20:00:00,30.25,Medium
9180621,25,50.32,2025-12-18 23:00:00,30.54,Medium
9184855,8,43.88,2025-12-18 22:00:00,19.33,Medium
9194303,30,52.03,2025-12-18 21:00:00,30.12,Medium
9215982,21,21.9,2025-12-18 13:00:00,29.71,Medium
9219164,28,139.96,2025-12-18 21:00:00,30.62,High
9225110,29,96.48,2025-12-18 20:00:00,30.46,High
9238232,3,11.67,2025-11-30 01:00:00,8.25,Low
9260930,3,4.0,2025-12-14 22:00:00,22.38,Low
9268397,11,79.0,2025-12-17 21:00:00,28.54,Medium
9268980,8,19.75,2025-12-16 19:00:00,17.08,Low
9290733,30,110.5,2025-12-18 20:00:00,30.83,High
9299440,7,6.86,2025-12-18 13:00:00,30.17,Low
9310791,19,19.53,2025-12-18 08:00:00,29.04,Medium
9328686,10,65.3,2025-12-18 19:00:00,23.79,Medium
9357811,31,32.68,2025-12-18 14:00:00,29.71,Medium
9365986,5,5.4,2025-12-17 16:00:00,29.08,Low
9367616,20,36.05,2025-12-15 20:00:00,26.08,Medium
9371856,27,49.89,2025-12-18 22:00:00,29.33,Medium
9375305,8,17.38,2025-12-17 16:00:00,26.75,Low
9380791,7,9.86,2025-12-12 18:00:00,23.92,Low
9384380,20,59.4,2025-12-18 17:00:00,26.17,Medium
9388372,27,66.96,2025-12-17 22:00:00,29.5,Medium
9413973,9,14.22,2025-12-17 19:00:00,27.04,Low
9435211,23,20.43,2025-12-17 13:00:00,27.21,Medium
9451374,29,128.24,2025-12-18 22:00:00,30.0,High
9457887,24,47.79,2025-12-18 07:00:00,29.88,Medium
9465624,16,27.19,2025-12-18 17:00:00,30.5,Medium
9480832,3,12.33,2025-12-11 18:00:00,22.04,Low
9487538,14,12.64,2025-12-18 23:00:00,28.12,Low
9500401,11,358.55,2025-12-13 07:00:00,11.75,High
9524175,31,122.68,2025-12-18 23:00:00,30.58,High
9528671,29,82.93,2025-12-18 22:00:00,30.62,High
9551296,28,62.5,2025-12-18 21:00:00,30.58,Medium
9556056,19,39.63,2025-12-15 11:00:00,27.46,Medium
9560592,24,37.96,2025-12-18 21:00:00,29.92,Medium
9573620,25,80.16,2025-12-17 22:00:00,29.54,High
9601609,20,24.05,2025-12-16 11:00:00,28.08,Medium
9639120,30,205.0,2025-12-18 23:00:00,30.38,High
9648147,25,22.04,2025-12-17 16:00:00,29.0,Medium
9652974,15,28.6,2025-12-13 20:00:00,22.04,Medium
9660384,29,70.38,2025-12-18 10:00:00,29.92,High
9661335,24,32.58,2025-12-17 11:00:00,28.92,Medium
9664816,23,36.43,2025-12-16 21:00:00,28.62,Medium
9686681,8,26.0,2025-12-14 13:00:00,25.5,Low
9695904,29,45.9,2025-12-18 20:00:00,30.83,Medium
9710339,28,57.07,2025-12-18 21:00:00,30.25,Medium
9723930,4,4.0,2025-12-12 13:00:00,12.54,Low
9746937,26,74.27,2025-12-18 18:00:00,29.75,High
9774692,31,139.32,2025-12-18 19:00:00,30.25,High
9784313,18,34.33,2025-12-18 17:00:00,29.12,Medium
9790596,21,27.38,2025-12-18 22:00:00,30.21,Medium
9797520,17,27.59,2025-12-18 23:00:00,28.42,Medium
9821001,13,8.15,2025-12-16 21:00:00,27.0,Low
9829940,27,29.41,2025-12-17 08:00:00,28.38,Medium
9835014,26,42.96,2025-12-17 22:00:00,29.38,Medium
9860181,16,31.12,2025-12-18 17:00:00,27.08,Medium
9862954,20,38.4,2025-12-18 23:00:00,28.58,Medium
9863416,27,71.07,2025-12-18 20:00:00,30.58,High
9868602,25,95.0,2025-12-18 21:00:00,30.5,High
9886065,28,67.5,2025-12-18 20:00:00,30.75,High
9890683,17,23.35,2025-12-17 07:00:00,28.46,Medium
9899625,14,32.64,2025-12-18 23:00:00,29.58,Medium
9900390,18,51.28,2025-12-18 23:00:00,30.5,Medium
9938666,3,3.33,2025-12-02 00:00:00,1.96,Low
9996155,29,22.66,2025-12-18 23:00:00,30.42,Medium
10004287,22,76.68,2025-12-17 22:00:00,29.29,Medium
10020755,27,140.3,2025-12-18 13:00:00,30.21,High
10026124,31,146.13,2025-12-18 20:00:00,30.46,High
10027039,23,61.04,2025-12-16 22:00:00,28.33,Medium
10031393,15,52.93,2025-12-18 21:00:00,26.08,Medium
10045419,19,44.95,2025-12-18 07:00:00,27.46,Medium
10064430,22,38.95,2025-12-15 12:00:00,26.08,Medium
10068052,19,54.26,2025-12-15 21:00:00,27.29,Medium
10075065,21,19.29,2025-12-18 23:00:00,30.67,Medium
10076850,25,74.08,2025-12-18 22:00:00,30.67,Medium
10120410,12,20.0,2025-12-18 22:00:00,21.38,Low
10131505,11,33.64,2025-12-17 21:00:00,28.0,Medium
10141023,15,20.27,2025-12-17 16:00:00,26.71,Medium
10149605,28,54.36,2025-12-18 19:00:00,30.46,Medium
10164041,20,7.0,2025-12-18 13:00:00,28.54,Low
10184170,21,48.05,2025-12-18 08:00:00,30.04,Medium
10187137,17,13.24,2025-12-18 22:00:00,28.08,Low
10191206,27,28.59,2025-12-17 13:00:00,28.29,Medium
10211498,30,211.03,2025-12-18 23:00:00,30.96,High
10218711,7,13.14,2025-12-18 21:00:00,16.0,Low
10219075,28,34.14,2025-12-18 21:00:00,30.88,Medium
10265423,13,42.31,2025-12-17 16:00:00,25.25,Medium
10292215,12,22.08,2025-12-18 15:00:00,28.83,Medium
10297132,30,139.07,2025-12-18 23:00:00,30.96,High
10303832,31,99.26,2025-12-18 20:00:00,30.12,High
10309048,17,89.12,2025-12-18 23:00:00,22.58,Medium
10319860,31,128.26,2025-12-18 20:00:00,30.46,High
10335403,21,25.0,2025-12-18 17:00:00,29.33,Medium
10437655,28,72.32,2025-12-18 18:00:00,27.88,High
10455102,30,56.57,2025-12-18 23:00:00,30.96,Medium
10480818,21,31.95,2025-12-18 17:00:00,24.17,Medium
10480848,30,51.8,2025-12-18 21:00:00,30.42,Medium
10495708,18,25.28,2025-12-17 10:00:00,29.17,Medium
10525504,13,10.62,2025-12-18 07:00:00,29.83,Low
10535263,23,34.39,2025-12-17 18:00:00,29.25,Medium
10539406,26,88.12,2025-12-16 22:00:00,28.92,High
10557490,3,4.67,2025-11-30 09:00:00,7.54,Low
10580879,14,25.79,2025-12-13 20:00:00,20.33,Medium
10630192,27,106.74,2025-12-18 22:00:00,30.33,High
10640408,28,44.75,2025-12-18 14:00:00,30.33,Medium
10653322,13,12.08,2025-12-17 13:00:00,28.83,Low
10664884,8,44.5,2025-12-18 18:00:00,30.0,Medium
10678033,26,48.81,2025-12-18 17:00:00,29.08,Medium
10705215,28,122.29,2025-12-18 22:00:00,30.92,High
10706095,26,63.65,2025-12-17 22:00:00,27.5,Medium
10746742,13,11.62,2025-12-18 19:00:00,27.17,Low
10755564,21,33.48,2025-12-18 20:00:00,30.0,Medium
10761548,15,54.2,2025-12-17 20:00:00,28.12,Medium
10763896,30,39.67,2025-12-18 21:00:00,30.04,Medium
10765825,31,55.1,2025-12-18 13:00:00,30.42,Medium
10770527,25,53.28,2025-12-18 14:00:00,29.08,Medium
10773940,31,67.29,2025-12-18 14:00:00,30.29,High
10797721,12,33.58,2025-12-17 17:00:00,28.88,Medium
10815578,21,57.43,2025-12-18 21:00:00,30.38,Medium
10825402,24,43.88,2025-12-17 20:00:00,29.17,Medium
10833396,17,23.0,2025-12-18 21:00:00,29.75,Medium
10849427,11,16.73,2025-12-18 19:00:00,29.96,Low
10856328,30,25.7,2025-12-18 19:00:00,30.38,Medium
10864414,25,128.68,2025-12-17 22:00:00,29.5,High
10878250,29,58.34,2025-12-18 00:00:00,30.0,Medium
10887844,19,85.63,2025-12-18 23:00:00,30.62,Medium
10921017,1,2.0,2025-12-08 12:00:00,0.0,Low
10936698,28,95.25,2025-12-18 17:00:00,30.71,High
10951366,4,7.75,2025-12-12 18:00:00,21.25,Low
10960939,25,20.36,2025-12-18 06:00:00,30.21,Medium
10970833,8,4.38,2025-12-16 20:00:00,25.25,Low
10980798,28,53.39,2025-12-18 23:00:00,30.42,Medium
10982501,30,174.47,2025-12-18 22:00:00,29.21,High
10990641,22,43.45,2025-12-18 23:00:00,28.5,Medium
10994058,19,13.68,2025-12-18 15:00:00,30.0,Medium
11000891,10,21.7,2025-12-01 21:00:00,11.38,Low
11007737,19,16.95,2025-12-18 21:00:00,30.33,Medium
11010595,15,7.67,2025-12-15 10:00:00,24.96,Low
11027223,26,42.42,2025-12-18 15:00:00,30.38,Medium
11035036,21,27.9,2025-12-18 21:00:00,30.88,Medium
11053843,23,58.48,2025-12-16 16:00:00,27.88,Medium
11066851,26,33.31,2025-12-18 23:00:00,30.71,Medium
11083802,19,62.84,2025-12-15 17:00:00,27.71,Medium
11087331,10,15.0,2025-12-17 23:00:00,15.0,Low
11089553,29,69.86,2025-12-18 23:00:00,30.62,High
11106706,27,15.0,2025-12-18 23:00:00,30.42,Medium
11119577,24,40.79,2025-12-18 23:00:00,30.96,Medium
11141921,30,57.37,2025-12-18 23:00:00,30.79,Medium
11142295,10,17.6,2025-12-18 23:00:00,30.33,Low
11162300,28,65.39,2025-12-18 21:00:00,28.71,Medium
11171971,25,43.04,2025-12-18 21:00:00,30.46,Medium
11177007,11,23.91,2025-12-10 22:00:00,21.04,Medium
11183599,7,9.14,2025-12-10 19:00:00,20.5,Low
11189891,8,37.62,2025-12-02 08:00:00,13.83,Medium
11197151,26,247.62,2025-12-18 23:00:00,30.58,High
11208268,17,29.35,2025-12-18 22:00:00,28.83,Medium
11246070,20,30.95,2025-12-17 22:00:00,29.5,Medium
11257305,30,76.5,2025-12-18 21:00:00,30.5,High
11268219,18,31.5,2025-12-18 20:00:00,30.04,Medium
11294250,3,9.67,2025-12-15 00:00:00,7.58,Low
11310078,11,11.18,2025-12-18 22:00:00,17.12,Low
11313328,25,87.16,2025-12-18 21:00:00,30.46,High
11346135,24,28.71,2025-12-18 21:00:00,30.08,Medium
11361547,31,322.13,2025-12-18 13:00:00,29.88,High
11408482,11,10.73,2025-12-18 09:00:00,24.88,Low
11412443,30,146.4,2025-12-18 18:00:00,30.75,High
11414403,30,33.73,2025-12-18 13:00:00,30.04,Medium
11415302,28,92.75,2025-12-18 22:00:00,30.42,High
11427000,26,58.42,2025-12-18 21:00:00,30.54,Medium
11431275,26,69.62,2025-12-18 23:00:00,30.12,Medium
11459905,6,72.83,2025-12-17 20:00:00,9.25,Medium
11517935,29,40.38,2025-12-18 20:00:00,30.04,Medium
11533001,21,24.29,2025-12-18 23:00:00,30.08,Medium
11545672,21,8.57,2025-12-18 19:00:00,30.25,Low
11551181,30,75.07,2025-12-18 22:00:00,30.54,High
11552428,31,63.06,2025-12-18 07:00:00,29.79,High
11561834,23,38.0,2025-12-17 23:00:00,29.92,Medium
11580122,29,25.24,2025-12-18 23:00:00,30.12,Medium
11589162,28,28.46,2025-12-18 23:00:00,30.96,Medium
11595413,29,88.03,2025-12-18 23:00:00,30.08,High
11612875,27,37.37,2025-12-18 22:00:00,30.62,Medium
11618257,20,31.0,2025-12-18 14:00:00,29.17,Medium
11635792,6,16.67,2025-12-17 22:00:00,20.96,Low
11650719,20,54.4,2025-12-18 17:00:00,30.25,Medium
11669469,19,23.79,2025-12-15 08:00:00,26.92,Medium
11680145,14,180.93,2025-12-16 17:00:00,27.42,High
11682531,28,137.5,2025-12-18 17:00:00,30.71,High
11683492,24,137.54,2025-12-18 22:00:00,29.46,High
11683605,14,25.21,2025-12-18 15:00:00,25.12,Medium
11689510,5,21.4,2025-12-15 13:00:00,26.12,Low
11695398,18,20.83,2025-12-18 19:00:00,29.83,Medium
11719180,19,11.53,2025-12-15 08:00:00,25.96,Low
11726782,24,15.21,2025-12-18 14:00:00,27.83,Medium
11731068,9,55.33,2025-12-06 23:00:00,16.5,Medium
11738621,9,77.33,2025-12-06 10:00:00,17.46,Medium
11758356,30,124.23,2025-12-18 21:00:00,30.38,High
11774110,25,42.12,2025-12-18 17:00:00,30.71,Medium
11783149,22,26.45,2025-12-18 22:00:00,30.62,Medium
11790840,10,94.7,2025-12-15 19:00:00,26.96,Medium
11791459,27,41.67,2025-12-17 16:00:00,29.29,Medium
11792254,19,69.58,2025-12-18 18:00:00,30.42,Medium
11805206,27,51.15,2025-12-18 23:00:00,30.54,Medium
11818955,24,19.04,2025-12-18 13:00:00,30.42,Medium
11827113,26,40.19,2025-12-18 17:00:00,30.21,Medium
11845036,6,20.5,2025-11-27 18:00:00,8.88,Low
11879849,27,45.15,2025-12-18 12:00:00,29.96,Medium
11889914,3,4.33,2025-12-17 15:00:00,21.21,Low
11900716,6,8.5,2025-12-17 10:00:00,24.71,Low
11904220,8,10.62,2025-12-13 19:00:00,21.92,Low
11910007,29,130.79,2025-12-18 23:00:00,30.62,High
11917811,22,35.05,2025-12-18 18:00:00,29.12,Medium
11944953,9,34.67,2025-12-16 20:00:00,21.17,Medium
11966763,23,92.91,2025-12-18 15:00:00,30.21,High
11975256,17,27.59,2025-12-17 23:00:00,28.29,Medium
11993970,29,105.21,2025-12-16 22:00:00,28.58,High
12000472,10,9.5,2025-12-17 14:00:00,20.17,Low
12012359,21,26.86,2025-12-18 18:00:00,29.29,Medium
12025952,10,26.7,2025-12-14 23:00:00,25.21,Medium
12037455,7,20.14,2025-12-14 22:00:00,25.46,Low
12039328,25,84.6,2025-12-18 18:00:00,28.25,High
12051954,26,78.0,2025-12-18 11:00:00,30.21,High
12055347,16,297.69,2025-12-14 16:00:00,22.96,High
12070973,7,9.0,2025-12-17 17:00:00,5.88,Low
12093186,2,17.5,2025-12-17 03:00:00,28.96,Low
12118297,22,17.55,2025-12-18 21:00:00,30.54,Medium
12122714,12,75.5,2025-12-14 22:00:00,25.0,Medium
12129371,28,40.71,2025-12-18 21:00:00,30.33,Medium
12135006,14,10.0,2025-12-17 16:00:00,29.25,Low
12139270,11,15.82,2025-12-16 19:00:00,24.29,Low
12163667,19,36.42,2025-12-18 23:00:00,28.04,Medium
12202456,16,14.94,2025-12-18 15:00:00,30.12,Low
12210870,30,86.17,2025-12-18 23:00:00,30.67,High
12214179,28,125.43,2025-12-18 20:00:00,30.29,High
12222620,28,47.25,2025-12-18 22:00:00,30.58,Medium
12252570,14,33.79,2025-12-14 15:00:00,26.17,Medium
12262752,21,47.0,2025-12-18 19:00:00,30.46,Medium
