user_id,recent_5_actions,avg_recent_5_interval_min,pv_to_fav_count,pv_to_cart_count,pv_to_buy_count,has_behavior_chain
6068352,pv|pv|pv|pv|pv,0.0,0,0,1,0
6071666,cart|pv|pv|pv|pv,0.0,0,44,2,1
6079735,cart|cart|buy|cart|pv,15.0,0,14,18,1
6101177,pv|pv|pv|pv|pv,0.0,26,15,28,1
6142132,pv|pv|pv|pv|pv,1230.0,0,0,2,0
6146353,pv|pv|pv|pv|pv,0.0,0,1,6,0
6163885,cart|pv|pv|pv|pv,0.0,0,9,1,0
6177572,pv|pv|pv|pv|pv,0.0,1,37,1,0
6212208,pv|pv|pv|pv|pv,285.0,1,2,6,0
6222588,pv|buy|pv|pv|pv,15.0,2,43,35,1
6228124,pv|pv|pv|pv|pv,0.0,1,12,12,1
6230291,cart|pv|pv|pv|pv,15.0,0,18,8,1
6235300,pv|pv|pv|pv|pv,435.0,0,0,8,0
6236717,pv|pv|pv|pv|pv,0.0,0,10,2,0
6243406,pv|pv|pv|pv|pv,75.0,1,2,2,0
6247427,pv|pv|pv|pv|pv,15.0,66,0,0,0
6274948,pv|pv|pv|pv|pv,0.0,0,0,6,0
6287853,pv|pv|pv|pv|pv,210.0,0,6,0,0
6303684,pv|pv|pv|pv|pv,0.0,0,21,11,1
6317562,pv|pv|pv|pv|pv,690.0,0,35,11,1
6336158,pv|pv|pv|pv|pv,15.0,0,10,4,1
6336487,pv|pv|pv|pv|pv,105.0,2,59,23,1
6345483,pv|pv|pv|pv|pv,0.0,104,16,1,1
6346697,pv|pv|pv|pv|pv,0.0,0,0,2,0
6347508,pv|pv|pv|pv|pv,0.0,7,22,8,0
6371563,pv|pv|pv|pv|pv,0.0,10,11,0,0
6375695,pv|pv|pv|pv|pv,0.0,0,9,4,0
6392284,pv|pv|pv|pv|pv,300.0,0,0,0,0
6419226,pv|pv|pv|pv|pv,420.0,1,5,3,1
6435793,pv|pv|pv|pv|pv,0.0,7,32,1,0
6437749,pv|pv|pv|pv|pv,585.0,1,24,8,1
6438366,pv|pv|pv|pv|pv,105.0,2,0,0,0
6442389,pv|pv|pv|pv|pv,0.0,0,1,4,0
6443596,pv|pv|pv|pv|pv,0.0,45,20,13,0
6452476,pv|pv|pv|pv|pv,0.0,2,64,12,1
6478780,pv|pv|pv|pv|pv,0.0,20,40,10,1
6500341,pv|pv|pv|pv|pv,0.0,2,12,9,1
6504113,pv|pv|pv|pv|pv,345.0,0,69,30,1
6516360,pv|pv|pv|pv|pv,75.0,2,7,16,0
6516985,pv|pv|pv|pv|pv,0.0,0,1,2,0
6556740,pv|pv|pv|pv|pv,0.0,1,45,7,1
6566040,pv|pv|pv|pv|pv,0.0,0,2,5,1
6582864,pv|pv|pv|pv|pv,15.0,31,46,19,1
6596569,pv|pv|pv|pv|pv,0.0,0,25,1,0
6598755,pv|pv|pv|pv|pv,75.0,0,1,2,0
6640205,pv|pv|pv|buy|pv,15.0,1,1,9,0
6643814,pv|pv|pv|pv|pv,0.0,0,26,7,1
6685234,pv|pv|pv|pv|pv,0.0,4,32,4,0
6722083,pv|pv|pv|pv|pv,330.0,21,1,10,0
6723204,pv|pv|pv|pv|pv,0.0,8,2,3,0
6734365,pv|pv|pv|pv|pv,0.0,1,5,3,0
6769671,pv|pv|pv|pv|pv,0.0,0,0,0,0
6776778,pv|pv|pv|pv|pv,45.0,0,31,11,0
6799716,pv|pv|pv|pv|pv,15.0,0,2,3,0
6812814,pv|pv|pv|pv|pv,285.0,1,0,2,0
6814789,pv|pv|pv|pv|pv,0.0,32,40,16,1
6847334,pv|pv|pv|pv|pv,0.0,1,7,3,0
6861624,pv|pv|pv|cart|pv,0.0,3,50,2,0
6884739,cart|pv|pv|pv|pv,180.0,2,11,5,0
6926678,pv|pv|pv|pv|pv,45.0,66,7,13,1
6931133,pv|pv|pv|pv|cart,0.0,0,14,1,1
6957110,pv|pv|pv|pv|pv,0.0,0,0,0,0
6966107,pv|pv|pv|pv|pv,0.0,0,29,3,0
6997005,fav|pv|pv|buy|pv,1200.0,18,18,29,1
7011544,pv|pv|pv|pv|buy,0.0,11,18,7,1
7012275,pv|cart|pv|pv|pv,0.0,1,3,2,0
7018172,pv|pv|pv|pv|pv,660.0,1,4,2,1
7030262,pv|pv|pv|pv|pv,0.0,2,11,6,1
7033860,pv|pv|pv|pv|pv,420.0,1,10,0,0
7053874,pv|pv|pv|pv|pv,0.0,0,0,3,0
7055673,pv|pv|pv|pv|pv,0.0,8,9,17,0
7072231,pv|pv|pv|pv|pv,0.0,59,20,5,0
7089989,pv|pv|pv|pv|pv,1005.0,0,0,0,0
7094594,pv|pv|pv|pv|pv,0.0,0,22,6,1
7121453,pv|pv|pv|pv|pv,0.0,2,12,5,1
7129140,pv|buy|pv|buy|pv,0.0,0,10,14,0
7138866,pv|pv|cart|pv|pv,0.0,1,27,19,1
7144740,pv|cart|pv|pv|pv,0.0,103,9,2,0
7175674,pv|pv|pv|pv|pv,15.0,0,11,5,0
7196391,pv|pv|pv|pv|pv,555.0,79,18,7,1
7197108,pv|pv|pv|pv|pv,0.0,0,50,1,0
7202772,pv|pv|pv|pv|pv,150.0,18,1,3,0
7207480,pv|pv|pv|cart|cart,0.0,0,60,11,1
7223825,pv|pv|pv|pv|pv,0.0,9,8,4,0
7226947,pv|pv|pv|pv|pv,105.0,26,87,24,1
7234861,pv|pv|pv|pv|pv,0.0,753,441,37,1
7248646,pv|pv|pv|pv|pv,0.0,20,14,1,0
7254306,pv|pv|pv|pv|pv,15.0,0,34,11,1
7267531,pv|pv|pv|buy|cart,0.0,1,51,15,1
7277182,pv|pv|pv|pv|pv,0.0,0,39,6,0
7288446,pv|pv|pv|pv|pv,0.0,0,6,4,0
7295557,pv|pv|pv|pv|pv,90.0,0,9,5,0
7341876,pv|pv|pv|pv|pv,0.0,49,12,12,1
7363107,pv|pv|pv|pv|pv,15.0,0,19,19,1
7365270,pv|pv|pv|pv|pv,150.0,5,4,3,0
7366396,pv|pv|pv|pv|pv,0.0,3,24,11,1
7391440,pv|pv|pv|pv|pv,0.0,11,9,9,0
7397337,pv|pv|pv|pv|pv,0.0,93,104,9,1
7409910,pv|pv|pv|pv|pv,0.0,0,0,0,0
7427667,pv|pv|pv|pv|pv,390.0,0,0,1,0
7434912,pv|pv|pv|pv|pv,0.0,1,22,0,0
7436994,pv|pv|pv|pv|pv,75.0,25,35,13,1
7446574,pv|pv|pv|pv|pv,0.0,9,4,4,0
7470488,pv|pv|pv|pv|pv,0.0,7,10,3,0
7507359,pv|pv|pv|pv|pv,0.0,0,1,1,0
7538685,pv|pv|pv|pv|pv,0.0,0,7,0,1
7554598,pv|pv|pv|pv|pv,0.0,3,0,1,0
7560153,pv|pv|pv|pv|pv,630.0,14,0,8,0
7572838,pv|pv|pv|pv|pv,465.0,1,1,0,0
7585996,pv|pv|cart|pv|buy,0.0,8,193,20,1
7604354,pv|pv|pv|pv|pv,0.0,0,10,5,1
7606334,pv|pv|pv|cart|pv,0.0,0,16,10,0
7610653,pv|pv|pv|pv|pv,75.0,0,22,16,1
7612152,pv|pv|pv|pv|pv,30.0,0,46,7,0
7623264,pv|pv|pv|pv|pv,360.0,2,0,1,0
7630304,pv|pv|pv|pv|pv,0.0,1,93,10,0
7646195,pv|pv|pv|buy|pv,0.0,1,13,10,0
7647261,pv|pv|pv|pv|pv,0.0,2,0,2,0
7679270,pv|pv|pv|pv|pv,75.0,2,0,18,0
7713477,pv|pv|pv|pv|pv,15.0,1,5,0,0
7723951,pv|pv|pv|pv|pv,15.0,9,2,1,0
7733967,pv|pv|pv|pv|pv,0.0,0,4,5,0
7761295,pv|pv|pv|pv|pv,0.0,9,34,4,1
7766678,pv|pv|pv|pv|cart,0.0,5,43,7,0
7774023,pv|pv|pv|pv|pv,60.0,7,11,11,1
7780072,pv|pv|pv|pv|pv,1545.0,0,20,1,0
7788241,pv|pv|pv|pv|pv,0.0,8,16,20,1
7799018,pv|pv|pv|pv|pv,0.0,9,9,5,0
7829997,pv|pv|pv|pv|pv,0.0,1,11,4,1
7843229,pv|pv|pv|pv|pv,15.0,4,9,4,1
7853740,pv|pv|pv|pv|pv,0.0,0,129,31,1
7874812,pv|pv|pv|pv|pv,0.0,7,2,3,0
7881635,fav|pv|pv|pv|fav,0.0,157,2,4,0
7892881,cart|pv|pv|pv|pv,0.0,2,91,29,1
7915670,cart|buy|pv|pv|pv,0.0,0,13,2,1
7956207,pv|pv|cart|pv|pv,0.0,1,79,3,1
7959667,pv|pv|pv|pv|pv,0.0,0,15,10,1
7970200,pv|pv|pv|pv|pv,405.0,0,9,2,0
8009008,pv|pv|pv|pv|pv,0.0,1,6,6,1
8034995,pv|pv|pv|pv|pv,330.0,0,4,0,0
8045744,cart|pv|pv|pv|pv,225.0,63,126,10,0
8052951,pv|pv|pv|pv|pv,0.0,5,67,19,1
8085465,pv|pv|pv|pv|pv,0.0,0,0,0,0
8119848,pv|pv|pv|pv|pv,0.0,45,5,14,1
8197937,pv|pv|pv|pv|pv,0.0,31,94,23,1
8205078,pv|pv|pv|pv|pv,0.0,5,50,12,1
8213864,pv|pv|pv|pv|pv,15.0,3,104,32,1
8217647,pv|pv|pv|pv|pv,15.0,7,0,12,0
8231529,cart|pv|pv|pv|pv,0.0,12,27,17,1
8240912,fav|pv|pv|pv|pv,255.0,12,56,13,1
8249269,pv|pv|pv|pv|pv,210.0,168,40,9,1
8311653,pv|pv|pv|pv|pv,525.0,1,2,1,0
8319301,pv|pv|pv|pv|pv,1725.0,1,1,0,0
8325510,pv|pv|pv|pv|pv,0.0,68,71,8,1
8337357,pv|pv|pv|pv|pv,90.0,0,10,9,0
8350359,pv|pv|pv|pv|pv,0.0,43,40,4,0
8354126,pv|pv|pv|pv|pv,75.0,162,12,3,0
8359310,pv|pv|pv|pv|pv,15.0,0,37,4,0
8362294,pv|pv|pv|pv|pv,60.0,0,5,6,0
8370322,pv|pv|pv|pv|pv,0.0,1,34,13,1
8376762,pv|pv|pv|pv|pv,0.0,0,0,0,0
8382449,pv|pv|pv|pv|pv,0.0,22,2,23,1
8388321,pv|pv|pv|pv|pv,15.0,0,18,6,1
8397935,fav|pv|pv|pv|pv,0.0,23,1,4,0
8400761,pv|pv|pv|pv|pv,0.0,0,0,0,0
8406569,pv|pv|pv|pv|pv,0.0,33,2,9,0
8413012,pv|pv|pv|pv|pv,105.0,0,0,3,0
8427578,pv|fav|pv|pv|pv,780.0,4,0,3,0
8439431,pv|pv|pv|pv|pv,30.0,23,0,1,0
8440456,pv|pv|pv|pv|pv,0.0,66,2,7,1
8443684,pv|pv|buy|pv|pv,0.0,7,52,10,1
8445368,pv|pv|pv|pv|pv,0.0,0,1,5,0
8446375,pv|pv|pv|pv|buy,210.0,1,7,3,0
8452470,pv|pv|pv|pv|pv,0.0,0,7,8,1
8455780,pv|pv|pv|pv|pv,0.0,2,22,6,1
8499333,pv|pv|pv|pv|pv,0.0,15,33,5,1
8499885,pv|pv|pv|pv|pv,675.0,0,18,19,1
8509077,pv|pv|pv|fav|buy,0.0,2,0,1,1
8544418,pv|pv|pv|pv|pv,0.0,0,8,0,0
8581353,pv|pv|pv|pv|pv,0.0,0,7,10,0
8596951,pv|pv|pv|pv|pv,0.0,401,50,27,1
8679255,pv|pv|pv|pv|pv,90.0,2,101,45,1
8686191,fav|pv|pv|pv|pv,0.0,45,15,6,1
8688021,buy|pv|pv|pv|pv,0.0,0,12,9,1
8692489,pv|pv|pv|pv|pv,0.0,0,2,2,0
8695857,pv|pv|pv|pv|pv,0.0,51,9,0,0
8702919,pv|pv|pv|pv|pv,60.0,150,24,27,1
8747297,pv|fav|pv|pv|pv,2205.0,3,1,2,0
8750098,pv|pv|pv|buy|pv,0.0,0,15,7,0
8764314,pv|pv|pv|pv|pv,0.0,0,24,19,1
8784082,pv|pv|pv|pv|pv,0.0,0,15,10,0
8785103,pv|pv|pv|pv|pv,1680.0,0,1,0,0
8801409,pv|pv|pv|pv|pv,195.0,23,8,9,1
8820897,pv|pv|pv|pv|pv,0.0,2,43,10,1
8823134,pv|pv|pv|pv|pv,0.0,0,1,1,0
8832025,pv|pv|cart|pv|pv,2160.0,11,3,1,0
8847877,pv|pv|pv|pv|pv,45.0,2,55,16,1
8856141,pv|buy|pv|pv|pv,0.0,2,11,5,0
8863153,pv|pv|pv|pv|pv,0.0,0,4,3,0
8886191,pv|cart|pv|cart|pv,0.0,58,312,26,1
8909639,pv|pv|pv|pv|pv,1875.0,14,5,8,0
8913893,pv|pv|pv|cart|pv,0.0,1,97,20,1
8915107,pv|pv|pv|pv|pv,0.0,29,61,11,1
8917150,pv|pv|pv|pv|pv,0.0,1,132,16,1
8971089,pv|pv|pv|pv|pv,210.0,4,0,0,0
8973625,pv|pv|pv|pv|pv,0.0,7,5,2,1
8977686,pv|pv|pv|pv|pv,0.0,0,11,0,0
9032548,pv|pv|pv|pv|pv,240.0,1,4,2,0
9056309,pv|pv|pv|pv|pv,15.0,0,24,4,1
9065398,pv|pv|pv|pv|pv,0.0,0,0,1,0
9087115,pv|pv|pv|pv|pv,0.0,3,0,1,0
9090200,pv|pv|pv|pv|pv,0.0,1,8,3,0
9092898,cart|pv|pv|pv|pv,285.0,0,14,6,1
9138659,pv|pv|pv|pv|pv,15.0,20,0,3,0
9144935,pv|pv|pv|pv|pv,30.0,6,11,5,1
9149930,pv|pv|pv|pv|pv,120.0,38,27,9,1
9150141,pv|pv|pv|pv|pv,30.0,1,0,1,0
9163753,pv|pv|pv|pv|pv,0.0,0,0,0,0
9171135,pv|pv|pv|pv|pv,0.0,4,1,4,0
9180621,pv|pv|pv|pv|pv,0.0,0,42,10,1
9184855,pv|pv|pv|pv|pv,15.0,0,23,9,1
9194303,pv|pv|pv|pv|pv,0.0,9,13,20,1
9215982,pv|pv|pv|pv|pv,600.0,15,0,1,0
9219164,pv|pv|pv|pv|pv,0.0,1,155,28,1
9225110,pv|pv|pv|pv|pv,0.0,15,75,9,1
9238232,pv|pv|pv|pv|pv,0.0,2,0,1,0
9260930,pv|pv|pv|pv|pv,840.0,0,0,0,0
9268397,pv|pv|pv|pv|pv,0.0,1,18,8,1
9268980,pv|pv|pv|pv|pv,165.0,0,1,0,0
9290733,pv|cart|pv|pv|pv,0.0,28,45,29,1
9299440,pv|pv|pv|pv|pv,0.0,0,0,4,0
9310791,pv|pv|pv|pv|pv,0.0,0,3,6,0
9328686,pv|pv|pv|pv|pv,750.0,0,0,3,0
9357811,pv|pv|pv|pv|pv,240.0,16,1,0,0
9365986,pv|pv|pv|pv|pv,90.0,0,0,0,0
9367616,pv|pv|pv|pv|pv,0.0,28,9,6,1
9371856,pv|cart|pv|pv|pv,210.0,1,74,13,0
9375305,pv|pv|pv|pv|pv,0.0,0,1,0,0
9380791,pv|pv|pv|pv|pv,0.0,0,0,0,0
9384380,pv|pv|pv|pv|pv,0.0,19,15,2,0
9388372,pv|pv|pv|pv|pv,0.0,49,6,10,0
9413973,pv|pv|pv|pv|pv,0.0,0,0,1,0
9435211,pv|pv|pv|pv|pv,0.0,0,0,0,0
9451374,pv|pv|pv|pv|pv,0.0,95,20,11,1
9457887,pv|pv|pv|pv|pv,150.0,48,5,0,1
9465624,pv|pv|pv|pv|pv,0.0,0,14,0,0
9480832,pv|pv|pv|pv|pv,0.0,0,1,1,0
9487538,pv|pv|pv|pv|pv,0.0,0,1,4,0
9500401,pv|pv|pv|pv|pv,0.0,4,138,47,1
9524175,pv|pv|pv|pv|pv,0.0,10,12,11,0
9528671,pv|pv|pv|pv|pv,0.0,54,70,15,1
9551296,pv|pv|pv|pv|pv,0.0,1,38,11,0
9556056,pv|pv|pv|pv|pv,0.0,0,30,8,1
9560592,pv|pv|pv|pv|pv,0.0,8,11,10,1
9573620,pv|pv|pv|pv|pv,0.0,1,66,8,1
9601609,pv|pv|pv|pv|pv,255.0,0,1,2,0
9639120,pv|pv|pv|pv|pv,0.0,19,295,16,1
9648147,pv|pv|pv|pv|pv,15.0,2,0,1,0
9652974,pv|pv|pv|pv|pv,0.0,0,21,4,1
9660384,pv|pv|pv|pv|pv,0.0,49,21,11,1
9661335,pv|pv|cart|pv|pv,0.0,4,22,5,0
9664816,fav|fav|pv|pv|pv,0.0,58,0,1,0
9686681,pv|pv|pv|pv|pv,615.0,0,12,1,0
9695904,pv|fav|fav|pv|pv,0.0,6,5,12,1
9710339,pv|pv|pv|pv|pv,750.0,1,80,33,1
9723930,pv|pv|pv|pv|pv,75.0,0,0,0,0
9746937,pv|pv|pv|pv|pv,0.0,41,44,3,1
9774692,fav|pv|pv|pv|pv,0.0,204,114,24,1
9784313,pv|pv|pv|pv|pv,690.0,36,8,5,0
9790596,pv|pv|pv|pv|pv,0.0,6,5,7,1
9797520,pv|pv|pv|pv|pv,0.0,1,0,4,0
9821001,fav|pv|pv|pv|pv,1320.0,0,0,2,0
9829940,pv|pv|pv|pv|pv,0.0,2,19,0,0
9835014,pv|pv|pv|pv|pv,15.0,4,4,2,0
9860181,pv|pv|pv|pv|pv,0.0,23,6,4,1
9862954,pv|pv|pv|pv|pv,0.0,5,2,0,0
9863416,pv|pv|pv|pv|pv,120.0,53,15,10,1
9868602,pv|pv|pv|pv|pv,0.0,26,66,2,1
9886065,pv|pv|pv|pv|pv,90.0,115,18,31,1
9890683,pv|pv|pv|pv|pv,270.0,0,13,3,0
9899625,pv|pv|pv|pv|pv,0.0,23,2,0,0
9900390,pv|pv|pv|pv|pv,0.0,0,81,7,0
9938666,pv|pv|pv|pv|pv,0.0,0,0,1,0
9996155,pv|pv|cart|pv|pv,0.0,2,7,5,1
10004287,pv|pv|pv|pv|pv,60.0,57,4,9,1
10020755,fav|fav|pv|pv|pv,0.0,216,1,5,0
10026124,pv|pv|pv|pv|pv,0.0,1,104,15,0
10027039,pv|pv|pv|pv|pv,330.0,0,47,3,1
10031393,pv|pv|pv|pv|pv,0.0,3,1,2,0
10045419,pv|pv|pv|pv|pv,0.0,21,0,0,0
10064430,pv|pv|pv|pv|pv,0.0,32,5,1,1
10068052,pv|pv|fav|pv|pv,1260.0,1,25,4,0
10075065,pv|buy|pv|pv|pv,45.0,4,1,1,0
10076850,pv|pv|pv|pv|pv,0.0,1,40,0,0
10120410,pv|pv|pv|pv|pv,135.0,1,10,5,1
10131505,pv|pv|pv|pv|pv,0.0,0,5,0,0
10141023,pv|pv|pv|pv|pv,0.0,3,1,0,0
10149605,pv|pv|cart|pv|pv,345.0,1,77,11,0
10164041,pv|pv|pv|pv|pv,645.0,0,0,1,0
10184170,pv|pv|pv|buy|pv,210.0,0,12,13,1
10187137,pv|pv|pv|pv|pv,435.0,0,1,3,0
10191206,buy|pv|pv|pv|pv,0.0,0,14,13,0
10211498,pv|pv|pv|pv|pv,0.0,4,159,16,0
10218711,pv|pv|pv|pv|pv,0.0,0,0,2,0
10219075,pv|pv|pv|pv|pv,0.0,1,8,9,0
10265423,pv|pv|pv|pv|pv,435.0,19,1,0,0
10292215,pv|pv|pv|pv|pv,0.0,0,10,0,0
10297132,pv|pv|pv|pv|pv,0.0,18,93,36,1
10303832,pv|pv|pv|pv|pv,0.0,1,167,27,1
10309048,pv|pv|cart|cart|cart,15.0,69,51,0,0
10319860,pv|pv|pv|pv|pv,0.0,111,54,34,1
10335403,pv|pv|pv|pv|pv,45.0,1,6,8,0
10437655,pv|pv|pv|buy|pv,0.0,92,17,18,1
10455102,pv|pv|pv|pv|pv,45.0,38,9,14,1
10480818,pv|pv|pv|pv|pv,0.0,0,4,10,0
10480848,pv|buy|pv|pv|pv,45.0,0,26,2,0
10495708,pv|pv|pv|pv|pv,0.0,0,0,7,0
10525504,pv|pv|buy|pv|pv,0.0,0,2,1,0
10535263,pv|pv|pv|buy|cart,0.0,0,44,6,0
10539406,pv|pv|pv|pv|pv,15.0,22,31,13,1
10557490,pv|pv|pv|pv|pv,2115.0,0,0,0,0
10580879,pv|pv|pv|pv|pv,0.0,3,0,0,0
10630192,pv|pv|pv|pv|pv,0.0,170,55,13,1
10640408,pv|pv|pv|pv|pv,0.0,2,18,1,0
10653322,pv|pv|pv|pv|pv,705.0,2,9,5,1
10664884,pv|cart|pv|pv|pv,0.0,3,6,2,0
10678033,pv|pv|pv|pv|pv,0.0,11,1,4,0
10705215,pv|pv|pv|pv|pv,150.0,24,166,32,1
10706095,pv|pv|pv|pv|pv,15.0,3,0,11,0
10746742,pv|pv|pv|pv|pv,900.0,0,1,2,1
10755564,pv|pv|pv|pv|pv,0.0,0,41,9,0
10761548,pv|pv|pv|pv|pv,0.0,0,2,0,0
10763896,pv|pv|pv|pv|pv,15.0,19,22,14,1
10765825,pv|cart|pv|pv|pv,0.0,3,77,11,1
10770527,pv|cart|pv|pv|cart,0.0,45,57,17,1
10773940,pv|pv|pv|pv|pv,495.0,1,68,11,1
10797721,pv|pv|pv|pv|pv,0.0,2,10,0,0
10815578,pv|pv|pv|pv|pv,0.0,16,5,9,0
10825402,fav|pv|pv|pv|pv,0.0,75,3,7,1
10833396,pv|pv|pv|pv|pv,270.0,0,6,4,1
10849427,pv|pv|pv|pv|pv,375.0,3,0,0,0
10856328,pv|pv|pv|pv|pv,60.0,3,2,5,0
10864414,pv|pv|pv|pv|pv,450.0,24,6,8,0
10878250,pv|pv|pv|pv|pv,15.0,1,56,12,1
10887844,pv|cart|pv|pv|pv,15.0,15,37,8,0
10921017,pv|pv,0.0,0,0,0,0
10936698,pv|pv|pv|pv|pv,630.0,2,82,6,0
10951366,pv|pv|pv|pv|pv,0.0,0,0,0,0
10960939,pv|pv|pv|pv|pv,0.0,3,10,5,1
10970833,pv|buy|pv|pv|pv,15.0,0,0,1,0
10980798,pv|pv|pv|pv|pv,0.0,59,4,13,1
10982501,pv|fav|pv|pv|buy,15.0,139,2,9,0
10990641,pv|pv|pv|pv|pv,75.0,3,22,2,1
10994058,pv|pv|pv|pv|pv,0.0,1,4,7,1
11000891,pv|pv|pv|pv|pv,15.0,0,0,1,0
11007737,pv|pv|pv|pv|buy,0.0,0,1,9,0
11010595,pv|pv|pv|pv|pv,405.0,0,0,1,0
11027223,pv|pv|pv|pv|pv,240.0,1,40,11,1
11035036,pv|pv|pv|pv|pv,0.0,1,3,4,0
11053843,pv|pv|pv|buy|pv,300.0,3,15,14,0
11066851,pv|pv|pv|pv|pv,0.0,0,30,4,1
11083802,pv|pv|pv|pv|pv,0.0,0,54,4,0
11087331,pv|pv|pv|pv|pv,405.0,1,0,0,0
11089553,pv|pv|pv|pv|pv,0.0,25,35,7,1
11106706,pv|pv|pv|pv|pv,360.0,1,8,6,0
11119577,pv|pv|pv|pv|pv,0.0,28,21,7,0
11141921,pv|pv|pv|pv|pv,0.0,45,31,18,1
11142295,pv|pv|pv|fav|pv,0.0,3,0,4,0
11162300,pv|pv|pv|pv|pv,0.0,0,4,10,0
11171971,pv|pv|pv|buy|pv,0.0,7,31,6,1
11177007,cart|pv|pv|pv|pv,0.0,0,16,4,0
11183599,pv|pv|pv|pv|pv,300.0,0,2,2,1
11189891,pv|pv|pv|pv|pv,0.0,0,1,3,0
11197151,pv|pv|pv|pv|pv,15.0,3,269,21,1
11208268,pv|pv|pv|pv|cart,150.0,0,15,2,0
11246070,pv|pv|pv|pv|pv,0.0,1,16,2,1
11257305,pv|pv|pv|pv|pv,30.0,1,105,31,1
11268219,pv|pv|pv|pv|pv,0.0,0,2,6,0
11294250,pv|pv|pv|pv|pv,0.0,0,0,0,0
11310078,pv|pv|pv|pv|pv,360.0,0,3,2,1
11313328,pv|pv|pv|pv|pv,45.0,15,88,19,1
11346135,pv|pv|pv|pv|pv,525.0,17,13,10,1
11361547,pv|pv|pv|pv|pv,0.0,95,29,6,1
11408482,pv|pv|pv|pv|pv,30.0,0,0,4,0
11412443,pv|pv|pv|pv|pv,0.0,15,181,16,1
11414403,pv|pv|pv|pv|pv,0.0,1,6,4,0
11415302,pv|pv|pv|pv|pv,105.0,15,43,11,1
11427000,pv|pv|cart|pv|pv,0.0,0,80,21,1
11431275,pv|pv|pv|pv|pv,0.0,75,8,8,1
11459905,pv|pv|pv|pv|buy,0.0,17,0,1,0
11517935,pv|pv|pv|pv|pv,0.0,0,42,3,0
11533001,pv|pv|pv|pv|pv,0.0,6,0,2,0
11545672,pv|pv|pv|pv|pv,0.0,0,0,0,0
11551181,pv|pv|pv|pv|pv,0.0,5,27,14,1
11552428,pv|fav|pv|fav|pv,0.0,107,28,14,1
11561834,pv|pv|pv|pv|pv,120.0,55,0,4,0
11580122,pv|pv|pv|pv|pv,0.0,17,1,5,0
11589162,pv|pv|pv|pv|pv,0.0,0,33,8,1
11595413,pv|pv|pv|pv|pv,0.0,2,121,4,1
11612875,pv|pv|pv|pv|pv,90.0,6,28,7,1
11618257,pv|pv|pv|pv|pv,0.0,0,7,5,0
11635792,pv|pv|pv|pv|pv,2820.0,0,0,0,0
11650719,pv|pv|pv|pv|pv,0.0,9,85,10,1
11669469,pv|pv|pv|pv|pv,300.0,0,5,5,0
11680145,pv|pv|pv|pv|pv,15.0,287,46,0,0
11682531,pv|pv|pv|pv|pv,150.0,66,125,19,1
11683492,pv|pv|pv|pv|pv,180.0,57,15,14,1
11683605,pv|pv|pv|pv|pv,0.0,0,3,3,1
11689510,pv|pv|pv|pv|cart,0.0,0,1,3,0
11695398,pv|pv|pv|pv|pv,2115.0,16,0,1,0
11719180,pv|pv|pv|pv|pv,300.0,0,2,8,0
11726782,pv|pv|pv|pv|pv,0.0,0,7,4,0
11731068,pv|fav|pv|pv|pv,0.0,40,4,26,1
11738621,pv|pv|pv|pv|pv,0.0,28,1,0,0
11758356,pv|pv|pv|pv|pv,435.0,17,83,15,1
11774110,pv|pv|pv|pv|pv,0.0,0,22,19,1
11783149,pv|pv|pv|pv|pv,450.0,2,10,1,1
11790840,pv|pv|pv|fav|pv,0.0,62,2,1,1
11791459,pv|pv|pv|pv|pv,90.0,21,19,7,1
11792254,pv|pv|pv|pv|pv,0.0,23,5,2,0
11805206,pv|pv|pv|pv|pv,15.0,4,14,5,0
11818955,pv|pv|pv|pv|pv,0.0,3,1,3,0
11827113,pv|pv|pv|pv|pv,180.0,22,0,0,0
11845036,pv|pv|pv|pv|pv,450.0,5,2,3,0
11879849,pv|pv|pv|pv|pv,240.0,25,8,11,1
11889914,pv|fav|cart|pv|buy,15.0,1,1,1,0
11900716,pv|pv|cart|pv|pv,270.0,0,3,1,1
11904220,pv|pv|pv|buy|pv,0.0,1,0,5,0
11910007,pv|pv|pv|pv|pv,0.0,243,30,25,1
11917811,pv|pv|pv|pv|pv,0.0,2,4,14,0
11944953,pv|pv|pv|pv|pv,0.0,0,1,7,0
11966763,pv|pv|pv|pv|pv,0.0,23,65,12,1
11975256,pv|fav|pv|pv|pv,0.0,10,3,3,0
11993970,pv|pv|pv|pv|pv,555.0,142,12,8,1
12000472,pv|pv|pv|pv|pv,465.0,0,2,1,0
12012359,pv|pv|pv|pv|pv,0.0,0,9,11,0
12025952,pv|pv|pv|pv|pv,15.0,0,9,3,0
12037455,pv|pv|pv|pv|cart,30.0,1,2,1,0
12039328,pv|pv|pv|pv|cart,0.0,0,90,15,1
12051954,pv|pv|pv|pv|pv,0.0,32,24,4,1
12055347,pv|pv|pv|buy|buy,15.0,288,124,1,0
12070973,pv|pv|pv|pv|pv,0.0,0,0,2,0
12093186,pv|pv|pv|pv|pv,0.0,0,0,0,0
12118297,pv|pv|pv|pv|pv,510.0,0,26,3,1
12122714,fav|pv|pv|pv|pv,75.0,67,2,6,1
12129371,pv|pv|pv|pv|pv,0.0,1,11,1,1
12135006,pv|pv|pv|pv|pv,240.0,0,0,2,0
12139270,pv|pv|pv|pv|cart,0.0,0,4,1,0
12163667,pv|pv|pv|pv|cart,45.0,2,12,3,0
